"nctid","field","term","domain","omopConceptID","snomedConceptID","conceptName","match_socre","CTgovText","start_date","completion_date","enrollment","bucket","bucketConceptName"
"NCT00000589","condition_field","Blood Platelets","Condition","4332151","22716005","Platelet disorder","0.7098375558853149","Blood Platelets","August 1989","July 1997","","Hematology","Disorder of cellular component of blood || Disorder of hemostatic system"
"NCT00000589","condition_field","Hematologic Diseases","Condition","317248","414027002","Disorder of hematopoietic structure","1.0","Hematologic Diseases","August 1989","July 1997","","Hematology","Disorder of hematopoietic structure"
"NCT00000589","condition_field","Immunization","Condition","4238058","57325008","Isoimmunization","0.7850199341773987","Immunization","August 1989","July 1997","","Immunology","Immune system finding"
"NCT00000589","condition_field","Acute Myelocytic Leukemia","Condition","140352","91861009","Acute myeloid leukemia, disease","1.0","Acute Myelocytic Leukemia","August 1989","July 1997","","Oncology || Hematology","Neoplastic disease || Disorder of hematopoietic structure"
"NCT00000589","condition_field","Blood Transfusion","Condition","440603","82545002","Blood transfusion reaction","0.8903840184211731","Blood Transfusion","August 1989","July 1997","","",""
"NCT00000590","condition_field","Acquired Immunodeficiency Syndrome","Condition","4267414","62479008","AIDS","1.0","Acquired Immunodeficiency Syndrome","September 1991","December 1996","","Infections and Infectious Diseases || Immunology","Infectious disease || Disorder of immune function"
"NCT00000590","condition_field","Vertical Disease Transmission","Condition","440647","8098009","Sexually transmitted infectious disease","0.5439544320106506","Vertical Disease Transmission","September 1991","December 1996","","Infections and Infectious Diseases","Infectious disease"
"NCT00000590","condition_field","HIV Infections","Condition","439727","86406008","Human immunodeficiency virus infection","1.0","HIV Infections","September 1991","December 1996","","Infections and Infectious Diseases","Infectious disease"
"NCT00000591","condition_field","Bone Marrow Transplantation","Condition","42537745","737300001","Bone marrow transplant present","0.8541456460952759","Bone Marrow Transplantation","November 1993","February 2005","","Miscellanea","Transplant present"
"NCT00000591","condition_field","Graft vs Host Disease","Condition","443216","234646005","Graft versus host disease","0.9968851804733276","Graft vs Host Disease","November 1993","February 2005","","Immunology || Miscellanea","Disorder of immune function || Immune system finding || Complication"
"NCT00000591","condition_field","Immunologic Diseases","Condition","440371","414029004","Disorder of immune function","0.994010329246521","Immunologic Diseases","November 1993","February 2005","","Immunology","Disorder of immune function"
"NCT00000591","condition_field","Leukemia","Condition","317510","93143009","Leukemia","1.0","Leukemia","November 1993","February 2005","","Oncology || Hematology","Neoplastic disease || Disorder of hematopoietic structure"
"NCT00000591","condition_field","Myelodysplastic Syndromes","Condition","138994","109995007","Myelodysplastic syndrome (clinical)","1.0","Myelodysplastic Syndromes","November 1993","February 2005","","Oncology || Hematology","Neoplastic disease || Disorder of hematopoietic structure"
"NCT00000593","condition_field","Acquired Immunodeficiency Syndrome","Condition","4267414","62479008","AIDS","1.0","Acquired Immunodeficiency Syndrome","November 1994","March 2001","","Infections and Infectious Diseases || Immunology","Infectious disease || Disorder of immune function"
"NCT00000593","condition_field","Blood Transfusion","Condition","440603","82545002","Blood transfusion reaction","0.8903840184211731","Blood Transfusion","November 1994","March 2001","","",""
"NCT00000593","condition_field","Cytomegalovirus Infections","Condition","440032","28944009","Cytomegalovirus infection","1.0","Cytomegalovirus Infections","November 1994","March 2001","","Infections and Infectious Diseases","Infectious disease"
"NCT00000593","condition_field","HIV Infections","Condition","439727","86406008","Human immunodeficiency virus infection","1.0","HIV Infections","November 1994","March 2001","","Infections and Infectious Diseases","Infectious disease"
"NCT00000608","condition_field","Cardiovascular Diseases","Condition","134057","49601007","Disorder of cardiovascular system","0.9904121160507202","Cardiovascular Diseases","February 1997","July 2002","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00000608","condition_field","Heart Diseases","Condition","321588","56265001","Heart disease","0.9875574111938477","Heart Diseases","February 1997","July 2002","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00000608","condition_field","Hypertension","Condition","316866","38341003","Hypertensive disorder","1.0","Hypertension","February 1997","July 2002","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00000608","condition_field","Vascular Diseases","Condition","443784","27550009","Vascular disorder","0.99242103099823","Vascular Diseases","February 1997","July 2002","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00000609","condition_field","Arrhythmia","Condition","44784217","698247007","Cardiac arrhythmia","1.0","Arrhythmia","May 1997","April 2005","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00000609","condition_field","Cardiovascular Diseases","Condition","134057","49601007","Disorder of cardiovascular system","0.9904121160507202","Cardiovascular Diseases","May 1997","April 2005","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00000609","condition_field","Cardiac Sudden Death","Condition","4317150","95281009","Sudden cardiac death","0.9985162615776062","Cardiac Sudden Death","May 1997","April 2005","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00000609","condition_field","Heart Diseases","Condition","321588","56265001","Heart disease","0.9875574111938477","Heart Diseases","May 1997","April 2005","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00000609","condition_field","Congestive Heart Failure","Condition","319835","42343007","Congestive heart failure","1.0","Congestive Heart Failure","May 1997","April 2005","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00000609","condition_field","Heart Failure","Condition","316139","84114007","Heart failure","1.0","Heart Failure","May 1997","April 2005","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00000610","condition_field","Cardiovascular Diseases","Condition","134057","49601007","Disorder of cardiovascular system","0.9904121160507202","Cardiovascular Diseases","April 1998","November 2003","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00000610","condition_field","Coronary Disease","Condition","4187067","414024009","Disorder of coronary artery","0.8473957777023315","Coronary Disease","April 1998","November 2003","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00000610","condition_field","Heart Diseases","Condition","321588","56265001","Heart disease","0.9875574111938477","Heart Diseases","April 1998","November 2003","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00000610","condition_field","Myocardial Infarction","Condition","4329847","22298006","Myocardial infarction","0.9982199668884277","Myocardial Infarction","April 1998","November 2003","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00000610","condition_field","Myocardial Ischemia","Condition","4186397","414795007","Myocardial ischemia","0.9947972893714905","Myocardial Ischemia","April 1998","November 2003","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00000611","condition_field","Bone Diseases","Condition","75909","76069003","Disorder of bone","0.9930682182312012","Bone Diseases","","","","Orthopedics","Musculoskeletal finding"
"NCT00000611","condition_field","Breast Neoplasms","Condition","81251","126926005","Neoplasm of breast","0.996946394443512","Breast Neoplasms","","","","Oncology","Neoplastic disease"
"NCT00000611","condition_field","Cardiovascular Diseases","Condition","134057","49601007","Disorder of cardiovascular system","0.9904121160507202","Cardiovascular Diseases","","","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00000611","condition_field","Colonic Neoplasms","Condition","4130995","126838000","Neoplasm of colon","1.0","Colonic Neoplasms","","","","Oncology || Gastroenterology","Neoplastic disease || Digestive system finding"
"NCT00000611","condition_field","Coronary Disease","Condition","4187067","414024009","Disorder of coronary artery","0.8473957777023315","Coronary Disease","","","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00000611","condition_field","Heart Diseases","Condition","321588","56265001","Heart disease","0.9875574111938477","Heart Diseases","","","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00000611","condition_field","Myocardial Ischemia","Condition","4186397","414795007","Myocardial ischemia","0.9947972893714905","Myocardial Ischemia","","","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00000611","condition_field","Osteoporosis","Condition","80502","64859006","Osteoporosis","0.9922537207603455","Osteoporosis","","","","Orthopedics","Musculoskeletal finding"
"NCT00000611","condition_field","Postmenopause","Condition","4295261","76498008","Postmenopausal state","0.8843296766281128","Postmenopause","","","","Obstetrics/Gynecology","Menopause finding"
"NCT00000616","condition_field","Heart Diseases","Condition","321588","56265001","Heart disease","0.9875574111938477","Heart Diseases","September 1998","August 2004","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00000616","condition_field","Hypertension","Condition","316866","38341003","Hypertensive disorder","1.0","Hypertension","September 1998","August 2004","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00000619","condition_field","Heart Diseases","Condition","321588","56265001","Heart disease","0.9875574111938477","Heart Diseases","April 2001","March 2006","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00000619","condition_field","Congestive Heart Failure","Condition","319835","42343007","Congestive heart failure","1.0","Congestive Heart Failure","April 2001","March 2006","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00000619","condition_field","Heart Failure","Condition","316139","84114007","Heart failure","1.0","Heart Failure","April 2001","March 2006","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00000936","condition_field","Kidney Transplantation","Condition","42539502","737295003","Transplanted kidney present","0.8816602230072021","Kidney Transplantation","November 1999","March 2004","292","Nephrology || Urology || Miscellanea","Kidney finding || Urinary system finding || Transplant present"
"NCT00004560","condition_field","Arrhythmia","Condition","44784217","698247007","Cardiac arrhythmia","1.0","Arrhythmia","September 1999","February 2004","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00004560","condition_field","Heart Arrest","Condition","321042","410429000","Cardiac arrest","0.9958711862564087","Heart Arrest","September 1999","February 2004","","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00004560","condition_field","Heart Diseases","Condition","321588","56265001","Heart disease","0.9875574111938477","Heart Diseases","September 1999","February 2004","","Cardiology/Vascular Diseases","Cardiovascular finding"
